,GC-1,GC-2,GC-3,GC-4,GC-5,GC-6,GC-7,GC-8
366,1.011,0.861,0.0,0.645,1.729,0.178,0.0,0.0
367,0.616,0.046,0.012,0.653,1.9,0.208,0.0,0.021
368,0.601,0.007,0.0,0.757,1.729,0.254,0.0,0.0
369,0.801,0.005,0.0,0.792,1.755,0.319,0.0,0.0
370,0.897,0.048,0.537,0.949,1.936,0.24,0.0,0.005
371,1.053,0.0465,0.063,0.8440000000000001,1.896,0.3269999999999999,0.043,0.0
372,1.188,0.236,0.0,0.661,1.959,0.413,0.0,0.057
373,0.536,0.066,0.007,0.6515,2.052,0.469,0.0,0.3419999999999999
374,0.382,0.1079999999999999,0.0,0.6970000000000001,1.845,0.43,0.0,0.0
375,0.17,0.24,2.001,0.75,2.069,0.509,0.0,0.0
376,0.102,0.981,0.0,0.642,1.905,0.288,0.023,0.015
377,0.052,0.146,0.0,0.774,1.896,0.371,0.0,0.0
378,0.0409999999999999,0.128,0.0,0.755,1.901,0.489,0.0,0.0
379,0.015,0.052,0.0,0.752,1.968,0.429,0.3475,0.0
380,0.017,0.136,0.0,0.808,1.739,0.385,0.0,0.0
381,0.002,0.125,0.0,0.665,1.279,0.562,0.0,0.0
382,0.003,0.091,0.0,0.6659999999999999,1.371,0.3399999999999999,0.0,0.0
383,0.0,0.0849999999999999,0.0,0.8009999999999999,0.6859999999999999,0.356,0.0,0.0
384,0.005,0.199,0.0,0.875,1.005,0.361,0.008,0.0
385,0.008,0.306,0.0,0.697,0.907,0.435,0.002,0.0
386,0.019,0.524,0.017,0.762,0.7625,0.369,0.0,0.0
387,0.018,0.372,0.0,0.733,0.569,0.506,0.0,0.014
388,0.0,0.708,0.002,0.645,0.565,0.371,0.0,0.012
389,0.0,0.369,0.0,0.946,0.644,0.475,0.0,0.022
390,0.0,0.493,0.0,0.916,0.7859999999999999,0.267,0.0,0.012
391,0.0,0.239,0.0,0.847,1.096,0.306,0.0,0.0
392,0.0,0.096,0.0,0.872,0.585,0.3379999999999999,0.002,0.0
393,0.04,0.091,0.015,0.936,0.972,0.357,0.0,0.019
394,0.0,0.3,0.0,0.97,0.503,0.163,0.014,0.0
395,0.0,0.313,0.0,1.145,0.593,0.316,0.0,0.0
396,0.0,0.392,0.017,1.007,0.921,0.2269999999999999,0.0,0.014
397,0.009,0.003,0.031,0.7929999999999999,0.553,0.173,0.0,0.0
398,0.0,0.0,0.0,1.03,0.444,0.091,0.0,0.0
399,0.0,0.0,0.0,1.234,0.654,0.204,0.0,0.0
400,0.002,0.022,0.0,1.249,0.616,0.243,0.0,0.007
401,0.0,0.0,0.008,1.359,0.389,0.145,0.011,0.024
402,0.034,0.0,0.0,1.395,0.471,0.064,0.037,0.003
403,0.009,0.0,0.0,1.533,0.608,0.063,0.002,0.025
404,0.0,0.0,0.0,1.503,0.552,0.121,0.009,0.0
405,0.015,0.0,0.131,1.5550000000000002,0.5175,0.031,0.041,0.008
406,0.093,0.0,0.0,1.893,0.525,0.023,0.008,0.033
407,0.458,0.019,0.0,2.153,0.946,0.007,0.026,0.011
408,0.05,0.0,0.0,2.072,0.878,0.0,0.041,0.037
409,0.4679999999999999,0.0,0.026,1.678,0.983,0.01,0.0,0.062
410,0.002,0.0,0.037,1.539,0.972,0.023,0.0,0.005
411,0.019,0.0,0.018,1.448,0.739,0.0,0.008,0.016
412,0.297,0.0,0.0,1.294,0.39,0.0,0.0,0.002
413,1.898,0.0,0.0,1.817,0.548,0.022,0.005,0.0
414,3.381,0.0,0.0,1.4540000000000002,0.519,0.018,0.0,0.02
415,0.33,0.025,0.0,1.427,0.32,0.049,0.028,0.02
416,0.347,0.0,0.0,1.478,0.3349999999999999,0.047,0.033,0.014
417,0.075,0.017,0.004,1.415,0.236,0.0,0.012,0.013
418,0.356,0.004,0.004,2.688,0.4629999999999999,0.014,0.0,0.0
419,0.987,0.046,0.0,7.04,0.445,0.036,0.008,0.015
420,1.839,0.035,0.043,6.807,0.286,0.011,0.015,0.018
421,0.309,0.0,0.051,3.497,0.538,0.035,0.039,0.0
422,0.121,0.018,0.065,1.719,0.359,0.019,0.036,0.004
423,0.0579999999999999,0.024,0.046,1.371,0.289,0.014,0.031,0.014
424,0.0,0.029,0.0,1.048,0.328,0.02,0.056,0.0
425,0.003,0.0,0.003,0.85,0.293,0.016,0.021,0.0
426,0.0,0.0,0.087,0.946,0.253,0.033,0.009,0.0
427,0.0,0.038,0.071,0.8560000000000001,0.311,0.034,0.024,0.008
428,0.0,0.014,0.01,0.624,0.25,0.026,0.027,0.0
429,0.0,0.008,0.096,1.017,0.4429999999999999,0.0849999999999999,0.005,0.0
430,0.0,0.018,0.062,1.039,0.657,0.06,0.016,0.0
431,0.0,0.0,0.0,1.168,0.7350000000000001,0.031,0.022,0.0
432,0.0,0.0,0.0,0.801,0.692,0.014,0.024,0.008
433,0.0,0.0,0.028,0.8049999999999999,0.469,0.021,0.02,0.003
434,0.009,0.007,0.007,0.708,0.4439999999999999,0.0199999999999999,0.012,0.0
435,0.0,0.0,0.0,0.677,0.554,0.0,0.008,0.002
436,0.0,0.0,0.0,0.833,0.635,0.003,0.0,0.017
437,0.0,0.0,0.0,0.8,0.485,0.019,0.009,0.0
438,0.0,0.0,0.08,0.6619999999999999,0.587,0.024,0.004,0.074
439,0.011,0.0,0.0,0.562,0.376,0.0,0.0,0.0
440,0.0,0.0,0.0,0.6739999999999999,0.297,0.002,0.0,0.0
441,0.005,0.0,0.0,0.606,0.411,8.384,0.012,0.007
442,0.0,0.017,0.062,0.549,0.478,1.589,0.019,0.054
443,0.0,0.0,0.0174999999999999,0.4339999999999999,0.317,3.069,0.027,0.012
444,0.0,0.007,0.305,0.304,0.2025,0.824,0.042,0.015
445,0.0,0.0,0.059,0.365,0.166,2.395,0.009,0.009
446,0.123,0.0,0.0265,0.257,0.263,2.313,0.0,0.038
447,0.619,0.0,0.0475,0.427,0.27,0.0,0.012,0.026
448,0.05,0.009,0.036,0.3949999999999999,0.312,0.002,0.023,0.0279999999999999
449,0.067,0.0,0.1015,0.348,0.256,0.009,0.0,0.019
450,0.0249999999999999,0.007,0.023,0.212,0.176,0.0,0.004,0.0
451,0.018,0.0,0.081,0.283,0.164,0.002,0.0,0.008
452,0.0,0.0,0.441,0.4009999999999999,0.324,0.339,0.01,0.03
453,0.173,0.0,0.02,0.429,0.189,0.0,0.0,0.024
454,0.0,0.0,0.276,0.376,0.271,0.0,0.011,0.03
455,0.0,0.005,0.5509999999999999,0.931,0.3289999999999999,0.0,0.014,0.024
456,0.009,0.011,0.007,0.334,0.4725,0.0,0.0,0.059
457,0.0,0.0,0.03,0.1969999999999999,0.308,0.009,0.025,0.032
458,0.0,0.018,0.0225,0.235,0.3675,0.0,0.033,0.008
459,0.0,0.006,0.251,0.232,0.5840000000000001,0.0,0.052,0.0475
460,0.0,0.026,0.0,0.16,0.53,0.0,0.086,0.0849999999999999
461,0.0,0.021,0.088,0.1,0.5449999999999999,0.0,0.014,0.1
462,0.0,0.0,0.069,0.091,0.5800000000000001,0.0,0.021,0.0705
463,0.002,0.009,3.379,0.068,0.627,0.0,0.047,0.078
464,0.0,0.014,0.515,0.142,0.3615,0.03,0.012,0.1275
465,0.03,0.0,0.108,0.108,0.3209999999999999,0.0,0.07,0.052
466,0.0,0.005,1.1949999999999998,0.103,0.432,0.009,0.081,0.078
467,0.0,0.0,0.261,0.085,0.316,0.0,0.173,0.049
468,0.0,0.009,0.049,0.177,0.0585,0.0,0.083,0.052
469,0.0,0.009,0.6285000000000001,0.135,0.0839999999999999,0.0,0.109,0.035
470,0.0,0.014,0.0409999999999999,0.1699999999999999,0.219,0.0,0.137,0.029
471,0.003,0.134,0.0849999999999999,0.099,0.141,0.0,0.063,0.153
472,0.014,0.141,0.254,0.101,0.1714999999999999,0.0,0.023,0.047
473,0.022,0.253,1.069,0.247,0.125,0.002,0.003,0.028
474,0.009,0.206,0.6040000000000001,0.211,0.108,0.0,0.056,0.011
475,0.0,0.306,0.995,0.3889999999999999,0.017,0.0,0.033,0.0289999999999999
476,0.0,0.135,0.45,0.36,0.04,0.009,0.1009999999999999,0.017
477,0.005,0.1639999999999999,0.395,0.413,0.0559999999999999,0.0,0.075,0.066
478,0.0,2.844,0.1785,0.299,0.11,0.0,0.012,0.038
479,0.0,1.461,0.105,0.386,0.1159999999999999,0.008,0.08,0.037
480,0.0,4.615,0.309,0.4679999999999999,0.213,0.0,0.022,0.031
481,0.027,7.667,0.575,0.3675,0.312,0.0,0.057,0.032
482,0.009,4.126,0.295,0.432,0.416,0.015,0.068,0.093
483,0.009,3.509,0.504,0.3919999999999999,0.514,0.013,0.088,0.037
484,0.021,3.059,0.736,0.515,0.518,0.0,0.0139999999999999,0.034
485,0.012,2.867,0.139,0.386,0.659,0.0,0.033,0.022
486,0.017,2.388,0.075,0.436,0.627,0.005,0.051,0.068
487,0.073,1.841,0.0,0.506,0.734,0.0,0.011,0.029
488,0.075,0.862,0.0,0.5660000000000001,0.84,0.0,0.048,0.004
489,0.096,0.754,0.027,0.706,0.772,0.025,0.012,0.0
490,0.076,0.767,0.023,0.9125,0.836,0.019,0.008,0.003
491,0.402,0.477,0.043,0.893,0.901,0.027,0.012,0.0
492,0.248,0.5960000000000001,0.0125,1.208,0.64,0.014,0.044,0.02
493,0.181,0.765,0.036,0.951,0.6930000000000001,0.0,0.031,0.0
494,0.396,0.724,0.055,1.611,0.748,0.0,0.0,0.005
495,2.123,0.599,0.048,1.646,0.774,0.0,0.041,0.011
496,1.972,0.153,0.034,1.285,0.72,0.0,0.066,0.032
497,2.148,0.068,0.01,0.8685,0.694,0.0,0.007,0.116
498,6.321,0.739,0.0,1.089,0.77,0.0,0.005,0.0199999999999999
499,2.284,0.186,0.03,0.911,0.744,0.0,0.01,0.057
500,1.533,0.11,0.02,1.4540000000000002,0.8240000000000001,0.0,0.0,0.111
501,1.4449999999999998,0.062,0.022,1.334,0.911,0.0,0.043,0.073
502,2.313,0.061,0.0,1.3370000000000002,0.7949999999999999,0.0,0.021,0.04
503,3.397,0.05,0.0,1.247,0.6859999999999999,0.0,0.018,0.031
504,3.574,0.054,0.016,1.403,0.965,0.014,0.007,0.089
505,5.93,0.011,0.0,1.199,0.926,0.022,0.177,0.22
506,4.356999999999999,0.087,0.033,1.045,1.057,0.0175,0.043,0.186
507,1.099,0.045,0.0569999999999999,1.091,1.285,0.0,0.091,0.164
508,0.622,0.065,0.004,1.376,1.108,0.0,0.099,0.164
509,0.176,0.044,0.0,1.246,1.282,0.0,0.025,0.294
510,0.285,0.066,0.038,1.072,1.102,0.0,0.0989999999999999,0.3399999999999999
511,0.212,0.0849999999999999,0.0,1.126,1.149,0.0,0.097,0.321
512,0.172,0.07,0.021,1.163,1.318,0.0,0.048,0.371
513,0.099,0.036,0.019,1.138,1.23,0.0,0.0819999999999999,0.323
514,0.131,0.031,0.012,1.196,1.26,0.017,0.138,0.473
515,0.107,0.048,0.014,1.475,1.52,0.0,0.186,0.347
516,0.106,0.106,0.0,1.376,1.242,0.018,0.15,0.285
517,0.005,0.096,0.0065,1.372,1.2485,0.012,0.204,0.204
518,0.012,0.036,0.008,1.325,1.318,0.0,0.211,0.356
519,0.079,0.263,0.038,1.5870000000000002,1.164,0.0,0.207,0.191
520,0.019,0.24,0.0,1.389,1.1880000000000002,0.0,0.357,0.115
521,0.077,0.209,0.005,1.472,1.149,0.013,0.256,0.038
522,0.035,0.092,0.031,1.366,0.901,0.0,0.237,0.104
523,0.017,0.314,0.005,1.504,0.873,0.0,0.175,0.043
524,0.0699999999999999,0.774,0.038,1.576,0.8640000000000001,0.002,0.348,0.007
525,0.18,0.869,0.009,1.386,0.912,0.009,0.252,0.018
526,0.027,0.627,0.7450000000000001,1.602,0.8320000000000001,0.008,0.059,0.018
527,0.1149999999999999,0.32,0.023,1.409,0.708,0.0,0.063,0.036
528,0.023,0.346,0.035,1.5,0.717,0.0,0.087,0.018
529,0.009,0.322,0.168,1.603,0.573,0.0,0.021,0.094
530,0.003,0.25,1.034,1.377,0.41,0.0,0.051,0.046
531,0.02,0.189,0.159,1.594,0.5760000000000001,0.044,0.017,0.03
532,0.044,0.242,0.103,1.72,0.5309999999999999,0.504,0.0,0.048
533,0.025,0.053,0.013,1.542,0.365,0.005,0.024,0.0479999999999999
534,0.005,0.106,0.015,1.557,0.663,0.019,0.033,0.018
535,0.028,0.03,0.0419999999999999,1.726,0.331,0.0,0.054,0.03
536,0.022,0.135,0.011,1.548,0.498,0.0,0.088,0.0289999999999999
537,0.008,0.194,0.021,1.537,0.477,0.0,0.036,0.016
538,0.015,0.16,0.023,1.894,0.174,0.0,0.045,0.048
539,0.008,0.008,0.033,1.702,0.195,0.0,0.072,0.019
540,0.031,0.041,0.061,1.653,0.2139999999999999,0.0,0.073,0.008
541,0.049,0.109,0.017,1.869,0.098,0.0,0.018,0.032
542,0.0289999999999999,0.016,0.034,1.841,0.126,0.0,0.0569999999999999,0.019
543,0.06,0.017,0.038,1.847,0.089,0.0,0.069,0.031
544,0.101,0.053,0.023,1.754,0.093,0.0,0.039,0.044
545,0.052,0.011,0.016,1.7240000000000002,0.151,0.015,0.048,0.022
546,0.039,0.03,0.078,1.724,0.165,0.0,0.031,0.034
547,0.024,0.061,0.071,1.877,0.075,0.0,0.017,0.036
548,0.03,0.324,0.09,1.872,0.021,0.0,0.034,0.0
549,0.101,1.115,0.363,1.91,0.09,0.0,0.052,0.049
550,0.1169999999999999,1.367,0.257,1.841,0.103,0.0,0.002,0.039
551,0.064,1.12,0.077,1.864,0.029,0.0,0.027,0.055
552,0.06,0.358,0.074,1.905,0.033,0.0,0.072,0.044
553,0.0409999999999999,0.099,0.134,1.7719999999999998,0.072,0.0,0.0989999999999999,0.067
554,0.059,0.137,0.102,1.466,0.035,0.005,0.052,0.033
555,0.1669999999999999,0.082,0.073,1.669,0.008,0.0,0.134,0.0839999999999999
556,0.285,0.03,0.094,1.811,0.009,0.0,0.097,0.009
557,0.837,0.07,0.8340000000000001,1.854,0.041,0.0,0.016,0.061
558,0.95,0.165,0.303,1.736,0.102,0.0,0.065,0.056
559,0.376,0.075,0.422,1.802,0.1615,0.0,0.02,0.056
560,0.7709999999999999,0.0419999999999999,0.348,1.744,0.086,0.0,0.05,0.049
561,0.5589999999999999,0.071,0.271,1.636,0.061,0.003,0.044,0.076
562,0.538,0.06,0.284,1.574,0.1689999999999999,0.009,0.0849999999999999,0.015
563,2.213,0.073,0.193,1.04,0.061,0.008,0.084,0.0269999999999999
564,1.597,0.065,0.2,1.497,0.059,0.01,0.026,0.029
565,4.394,0.1009999999999999,0.192,1.486,0.081,0.0,0.03,0.043
566,4.412,0.087,0.036,1.575,0.201,0.0,0.009,0.021
567,3.246,0.016,0.475,1.582,0.113,0.008,0.017,0.016
568,1.135,0.094,0.171,1.238,0.14,0.013,0.008,0.009
569,0.661,0.117,0.076,1.406,0.142,0.015,0.092,0.0
570,0.111,0.09,0.275,1.346,0.061,0.007,0.017,0.0
571,0.063,0.14,0.1169999999999999,1.395,0.12,0.026,0.046,0.0
572,0.012,0.425,0.313,1.373,0.203,0.0,0.021,0.0
573,0.043,0.275,0.178,1.249,0.042,0.0,0.028,0.0
574,0.019,0.408,0.165,1.319,0.1135,0.022,0.054,0.0
575,0.028,0.145,0.108,1.36,0.0775,0.0,0.053,0.0
576,0.028,0.4439999999999999,0.453,1.163,0.245,0.0,0.003,0.0
577,0.062,0.286,0.238,1.161,0.183,0.005,0.009,0.0
578,0.045,0.202,0.327,0.974,0.249,0.0,0.0,0.0
579,0.062,0.063,0.148,1.234,0.185,0.01,0.007,0.0
580,0.059,0.1,0.0789999999999999,0.774,0.13,0.0,0.017,0.0
581,0.008,0.1149999999999999,0.321,0.8200000000000001,0.2229999999999999,0.0,0.009,0.024
582,0.0209999999999999,0.153,0.243,0.6659999999999999,0.282,0.005,0.053,0.005
583,0.145,0.053,1.134,0.665,0.1265,0.018,0.005,0.0
584,0.147,0.079,0.1589999999999999,0.953,0.222,0.0,0.0,0.025
585,0.022,0.082,0.219,0.754,0.349,0.005,0.011,0.0
586,0.004,0.053,0.122,0.592,0.399,0.024,0.007,0.0
587,0.071,0.057,0.144,0.262,0.361,0.002,0.0,0.025
588,0.045,0.075,0.065,0.4659999999999999,0.4439999999999999,0.008,0.02,0.014
589,0.023,0.072,0.052,0.345,0.362,0.0,0.009,0.087
590,0.165,0.059,0.039,0.248,0.51,0.0,0.014,0.035
591,0.1699999999999999,0.017,0.0839999999999999,0.185,0.236,0.024,0.014,0.0
592,0.09,0.04,0.152,0.206,0.317,0.0,0.015,0.038
593,0.127,0.043,0.06,0.285,0.444,0.0,0.047,0.002
594,0.032,0.048,0.097,0.188,0.442,0.005,0.034,0.007
595,0.055,0.11,0.164,0.186,0.4659999999999999,0.005,0.024,0.03
596,0.039,0.033,0.14,0.3339999999999999,0.378,0.0409999999999999,0.017,0.0209999999999999
597,0.014,0.041,0.766,0.289,0.405,0.015,0.043,0.002
598,1.643,0.009,0.268,0.208,0.291,0.004,0.006,0.025
599,0.054,0.032,0.863,0.247,0.442,0.009,0.0209999999999999,0.012
600,0.039,0.026,0.096,0.282,0.38,0.005,0.0559999999999999,0.054
601,0.0065,0.025,0.04,0.138,0.261,0.016,0.011,0.054
602,0.039,0.036,0.1115,0.157,0.307,0.008,0.052,0.065
603,0.07,0.048,0.333,0.1659999999999999,0.45,0.025,0.03,0.035
604,0.073,0.045,6.428,0.11,0.415,0.0499999999999999,0.054,0.065
605,0.079,0.053,0.545,0.179,0.333,0.055,0.052,0.007
606,0.05,0.106,0.575,0.055,0.346,0.033,0.1129999999999999,0.037
607,0.055,0.014,0.399,0.145,0.208,0.048,0.035,0.026
608,0.007,0.077,0.752,0.075,0.092,0.0,0.043,0.011
609,0.012,0.026,0.607,0.145,0.134,0.013,0.076,0.025
610,0.026,0.138,0.481,0.0829999999999999,0.426,0.026,0.027,0.03
611,0.0249999999999999,0.269,0.918,0.105,0.22,0.017,0.076,0.0
612,0.071,0.405,0.731,0.1,0.18,0.04,0.0,0.044
613,0.053,0.5449999999999999,0.533,0.178,0.106,0.0,0.026,0.012
614,0.066,0.322,0.355,0.074,0.1709999999999999,0.027,0.025,0.034
615,0.05,0.3179999999999999,0.829,0.102,0.284,0.019,0.0,0.028
616,0.048,0.0819999999999999,1.001,0.14,0.352,0.005,0.0,0.026
617,0.024,0.1,1.674,0.16,0.303,0.012,0.039,0.008
618,0.115,0.158,1.946,0.088,0.377,0.009,0.009,0.019
619,0.034,0.1969999999999999,2.885,0.08,0.3359999999999999,0.055,0.019,0.0
620,0.034,0.243,1.759,0.105,0.293,0.103,0.004,0.031
621,0.033,0.214,1.906,0.205,0.2299999999999999,0.08,0.0,0.003
622,0.12,0.143,1.444,0.04,0.252,0.0849999999999999,0.009,0.002
623,0.055,0.164,0.479,0.105,0.308,0.154,0.0279999999999999,0.007
624,0.054,0.54,0.54,0.177,0.191,0.05,0.007,0.09
625,0.151,0.71,0.22,0.265,0.18,0.007,0.014,0.01
626,0.107,1.165,0.694,0.151,0.198,0.007,0.016,0.047
627,0.062,0.738,3.428,0.137,0.222,0.089,0.026,0.0
628,0.2239999999999999,0.422,2.305,0.204,0.183,0.023,0.0,0.005
629,0.181,0.767,1.861,0.121,0.24,0.045,0.0139999999999999,0.0
630,0.08,0.99,1.697,0.11,0.226,0.065,0.025,0.0
631,0.085,1.658,0.276,0.142,0.195,0.057,0.0,0.019
632,0.147,1.378,0.5680000000000001,0.1649999999999999,0.196,0.045,0.0289999999999999,0.0
633,0.5529999999999999,1.249,0.423,0.102,0.1669999999999999,0.027,0.017,0.0
634,0.6839999999999999,0.4659999999999999,0.175,0.178,0.227,0.042,0.017,0.0
635,0.42,0.443,0.225,0.279,0.134,0.091,0.062,0.0
636,0.645,0.893,0.191,0.279,0.189,0.064,0.0,0.0
637,0.156,0.8069999999999999,0.175,0.426,0.241,0.0559999999999999,0.042,0.026
638,0.21,0.4549999999999999,0.2309999999999999,0.371,0.25,0.027,0.018,0.028
639,0.197,0.839,0.391,0.4629999999999999,0.43,0.104,0.005,0.148
640,1.205,0.759,0.8089999999999999,0.373,0.279,0.002,0.009,0.1129999999999999
641,0.6839999999999999,0.8959999999999999,0.694,0.312,0.266,0.0289999999999999,0.007,0.182
642,0.377,1.868,0.579,0.191,0.33,0.044,0.0,0.179
643,0.705,0.944,0.302,0.147,0.373,0.012,0.074,0.222
644,1.007,1.308,0.447,0.205,0.295,0.007,0.052,0.437
645,1.107,0.379,0.235,0.094,0.276,0.04,0.077,0.421
646,1.206,0.4679999999999999,1.0510000000000002,0.174,0.361,0.083,0.036,0.195
647,0.765,0.897,0.127,0.094,0.419,0.005,0.1379999999999999,0.201
648,0.5509999999999999,1.258,0.071,0.081,0.497,0.01,0.2209999999999999,0.155
649,0.542,2.474,0.0999999999999999,0.208,0.428,0.031,0.1679999999999999,0.13
650,1.139,4.523,0.109,0.152,0.418,0.009,0.271,0.114
651,0.904,4.038,0.15,0.139,0.621,0.035,0.392,0.108
652,0.581,2.2190000000000003,0.124,0.219,0.425,0.004,0.239,0.11
653,0.859,1.46,0.074,0.179,0.363,0.009,0.203,0.147
654,0.957,1.273,0.037,0.277,0.379,0.038,0.191,0.116
655,1.398,1.15,0.12,0.365,0.563,0.042,0.103,0.05
656,4.001,0.8480000000000001,0.111,0.387,0.4559999999999999,0.105,0.249,0.225
657,0.872,0.833,0.12,0.318,0.532,0.104,0.061,0.253
658,0.452,0.71,0.023,0.299,0.478,0.04,0.121,0.188
659,1.033,0.472,0.122,0.3279999999999999,0.5409999999999999,0.065,0.164,0.129
660,0.8220000000000001,0.374,0.079,0.415,0.716,0.081,0.171,0.047
661,0.363,0.452,0.104,0.5985,0.565,0.0349999999999999,0.153,0.024
662,0.263,0.283,0.145,0.394,0.657,0.092,0.17,0.0579999999999999
663,0.393,0.569,0.488,0.552,0.649,0.093,0.204,0.068
664,0.1679999999999999,0.92,0.286,0.486,0.6080000000000001,0.077,0.0809999999999999,0.156
665,0.3399999999999999,0.623,0.0839999999999999,0.457,0.42,0.126,0.082,0.019
666,0.349,0.888,0.237,0.4175,0.6859999999999999,0.074,0.031,0.026
667,0.158,0.8580000000000001,0.293,0.4025,0.618,0.289,0.078,0.04
668,0.776,0.449,3.766,0.296,0.494,0.369,0.049,0.033
669,1.651,0.472,0.768,0.404,0.572,0.494,0.085,0.024
670,1.115,0.5780000000000001,0.293,0.288,0.581,0.237,0.1099999999999999,0.032
671,0.099,0.854,0.327,0.267,0.405,0.317,0.066,0.047
672,0.03,1.053,0.385,0.383,0.351,0.311,0.0,0.014
673,0.063,1.152,0.145,0.369,0.349,0.427,0.03,0.0
674,0.276,0.8480000000000001,0.126,0.3299999999999999,0.3269999999999999,0.32,0.026,0.0
675,0.495,0.857,3.4960000000000004,0.379,0.369,0.328,0.031,0.008
676,0.995,0.448,1.601,0.333,0.393,0.212,0.0175,0.003
677,1.159,0.7729999999999999,0.403,0.174,0.239,0.302,0.0,0.015
678,1.143,0.546,0.54,0.3349999999999999,0.4185,0.2309999999999999,0.009,0.0
679,2.028,0.484,0.501,0.356,0.189,0.151,0.004,0.017
680,3.4370000000000003,0.516,0.185,0.389,0.13,0.102,0.007,0.023
681,1.424,0.748,0.222,0.374,0.092,0.087,0.0,0.023
682,0.986,0.4529999999999999,0.199,0.44,0.022,0.034,0.01,0.016
683,0.653,0.155,0.1169999999999999,0.563,0.064,0.05,0.03,0.033
684,0.8140000000000001,0.174,0.228,0.434,0.121,0.008,0.025,0.0
685,0.84,0.208,0.146,0.398,0.031,0.008,0.049,0.004
686,0.713,0.16,0.2,0.3475,0.0,0.014,0.043,0.002
687,0.511,0.102,0.134,0.5229999999999999,0.162,0.016,0.037,0.0209999999999999
688,0.423,0.147,0.203,0.515,0.0,0.0,0.009,0.0
689,0.3349999999999999,0.15,0.1149999999999999,0.4319999999999999,0.154,0.009,0.008,0.0
690,0.906,0.134,0.181,0.529,0.047,0.021,0.036,0.0
691,1.12,0.248,0.089,0.367,0.039,0.0,0.009,0.029
692,0.577,0.208,0.152,0.41,0.074,0.0,0.027,0.009
693,0.61,0.247,0.727,0.425,0.047,0.013,0.009,0.012
694,0.65,0.394,1.3170000000000002,0.378,0.156,0.025,0.009,0.03
695,0.391,0.142,1.728,0.414,0.249,0.009,0.023,0.061
696,0.428,0.133,1.857,0.438,0.466,0.043,0.0,0.072
697,0.158,0.06,1.843,0.3935,0.518,0.007,0.012,0.067
698,0.185,0.092,1.5950000000000002,0.322,0.129,0.035,0.012,0.0829999999999999
699,0.109,0.179,1.955,0.372,0.183,0.0,0.021,0.135
700,0.215,0.198,1.7,0.3389999999999999,0.184,0.016,0.038,0.247
701,0.413,0.065,1.652,0.508,0.135,0.015,0.043,0.2779999999999999
702,1.689,0.111,1.775,0.481,0.1659999999999999,0.3285,0.104,0.202
703,3.512,0.109,1.722,0.415,0.511,0.005,0.095,0.252
704,1.028,0.13,1.721,0.368,1.118,0.028,0.073,0.145
705,0.911,0.064,1.6,0.4639999999999999,0.754,0.01,0.29,0.119
706,0.796,0.054,1.5630000000000002,0.376,0.73,0.014,0.33,0.105
707,0.606,0.069,1.54,0.383,0.825,0.014,0.4439999999999999,0.195
708,0.966,0.09,1.584,0.282,0.352,0.012,0.376,0.176
709,0.776,0.272,1.396,0.251,0.294,0.02,0.356,0.361
710,0.586,0.6809999999999999,1.284,0.287,0.197,0.011,0.273,0.379
711,0.296,1.142,1.154,0.327,0.337,0.095,0.217,0.324
712,0.1689999999999999,0.764,1.103,0.3429999999999999,0.196,0.02,0.355,0.494
713,0.423,1.099,0.934,0.378,0.286,0.007,0.282,0.4539999999999999
714,0.422,1.224,1.003,0.259,0.15,0.032,0.309,0.202
715,0.493,0.974,1.085,0.2309999999999999,0.1679999999999999,0.01,0.482,0.259
716,0.2789999999999999,1.021,0.942,0.142,0.19,0.057,0.579,0.334
717,0.236,0.738,0.883,0.111,0.093,0.013,0.493,0.471
718,0.207,1.0990000000000002,0.944,0.1515,0.191,0.024,0.567,0.401
719,0.087,0.913,0.718,0.242,0.194,0.036,0.494,0.297
720,0.142,1.158,3.337,0.156,0.127,0.061,0.208,0.304
721,0.221,0.858,0.6950000000000001,0.07,0.035,0.014,0.264,0.25
722,0.206,0.3,0.4669999999999999,0.068,0.08,0.016,0.495,0.198
723,0.973,0.217,0.859,0.0819999999999999,0.105,0.0,0.419,0.1659999999999999
724,0.138,0.4559999999999999,0.728,0.033,0.0989999999999999,0.041,0.523,0.18
725,0.132,0.493,0.437,0.096,0.033,0.019,0.476,0.134
726,0.108,0.706,0.314,0.146,0.046,0.009,0.3,0.214
727,0.2339999999999999,0.737,0.531,0.104,0.032,0.1709999999999999,0.388,0.238
728,0.202,0.618,0.553,0.139,0.011,0.004,0.356,0.195
729,0.366,0.513,0.525,0.087,0.063,0.053,0.213,0.122
730,0.5660000000000001,0.6579999999999999,0.6819999999999999,0.133,0.022,0.012,0.295,0.119
731,0.299,0.511,0.5409999999999999,0.06,0.036,0.05,0.18,0.182
732,0.475,0.312,0.48,0.03,0.012,0.027,0.211,0.138
733,0.241,0.624,0.484,0.097,0.056,0.032,0.294,0.136
734,0.312,0.612,0.497,0.079,0.0,0.143,0.298,0.127
735,0.251,0.511,0.495,0.089,0.055,0.287,0.1699999999999999,0.454
736,0.268,0.76,0.6635,0.0419999999999999,0.0,0.016,0.16,0.446
737,0.187,0.503,0.563,0.034,0.002,0.067,0.175,0.486
738,0.153,0.8365,0.642,0.029,0.0,0.104,0.196,0.335
739,0.187,0.86,0.473,0.068,0.02,0.484,0.1379999999999999,0.257
740,0.161,0.675,0.51,0.034,0.033,0.319,0.1619999999999999,0.3429999999999999
