"","timestamp_datetime","GC1_PM2_5","GC2_PM2_5","GC3_PM2_5","GC4_PM2_5","GC5_PM2_5","GC6_PM2_5","GC7_PM2_5","GC8_PM2_5","GC9_PM2_5","GC10_PM2_5"
"364934",2024-02-26 05:22:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17
"364935",2024-02-26 05:22:14,NA,NA,NA,NA,NA,NA,NA,0.78,NA,NA
"364951",2024-02-26 05:22:30,NA,NA,NA,1.29,NA,NA,NA,NA,NA,NA
"364952",2024-02-26 05:22:31,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA
"364957",2024-02-26 05:22:36,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA
"364984",2024-02-26 05:23:03,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365015",2024-02-26 05:23:34,NA,NA,NA,NA,NA,0.67,NA,NA,NA,NA
"365017",2024-02-26 05:23:36,NA,NA,0.91,NA,NA,NA,NA,NA,NA,NA
"365034",2024-02-26 05:23:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93
"365039",2024-02-26 05:23:58,NA,NA,NA,NA,0.82,NA,NA,NA,NA,NA
"365051",2024-02-26 05:24:10,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA
"365055",2024-02-26 05:24:14,NA,NA,NA,NA,NA,NA,NA,1.02,NA,NA
"365071",2024-02-26 05:24:30,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA
"365072",2024-02-26 05:24:31,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA
"365077",2024-02-26 05:24:36,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA
"365104",2024-02-26 05:25:03,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365135",2024-02-26 05:25:34,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA
"365137",2024-02-26 05:25:36,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA
"365154",2024-02-26 05:25:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08
"365159",2024-02-26 05:25:58,NA,NA,NA,NA,1.02,NA,NA,NA,NA,NA
"365171",2024-02-26 05:26:10,NA,NA,NA,NA,NA,NA,NA,NA,1.39,NA
"365175",2024-02-26 05:26:14,NA,NA,NA,NA,NA,NA,NA,1.38,NA,NA
"365191",2024-02-26 05:26:30,NA,NA,NA,1.12,NA,NA,NA,NA,NA,NA
"365192",2024-02-26 05:26:31,NA,1.14,NA,NA,NA,NA,NA,NA,NA,NA
"365197",2024-02-26 05:26:36,NA,NA,NA,NA,NA,NA,0.93,NA,NA,NA
"365224",2024-02-26 05:27:03,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365255",2024-02-26 05:27:34,NA,NA,NA,NA,NA,2.12,NA,NA,NA,NA
"365257",2024-02-26 05:27:36,NA,NA,1.48,NA,NA,NA,NA,NA,NA,NA
"365274",2024-02-26 05:27:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32
"365279",2024-02-26 05:27:58,NA,NA,NA,NA,2.09,NA,NA,NA,NA,NA
"365291",2024-02-26 05:28:10,NA,NA,NA,NA,NA,NA,NA,NA,1.58,NA
"365295",2024-02-26 05:28:14,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA
"365311",2024-02-26 05:28:30,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA
"365312",2024-02-26 05:28:31,NA,1.22,NA,NA,NA,NA,NA,NA,NA,NA
"365317",2024-02-26 05:28:36,NA,NA,NA,NA,NA,NA,1.17,NA,NA,NA
"365344",2024-02-26 05:29:03,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365375",2024-02-26 05:29:34,NA,NA,NA,NA,NA,1.34,NA,NA,NA,NA
"365377",2024-02-26 05:29:36,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA
"365394",2024-02-26 05:29:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16
"365399",2024-02-26 05:29:58,NA,NA,NA,NA,1.42,NA,NA,NA,NA,NA
"365411",2024-02-26 05:30:10,NA,NA,NA,NA,NA,NA,NA,NA,1.32,NA
"365415",2024-02-26 05:30:14,NA,NA,NA,NA,NA,NA,NA,1.33,NA,NA
"365431",2024-02-26 05:30:30,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA
"365432",2024-02-26 05:30:31,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA
"365437",2024-02-26 05:30:36,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA
"365464",2024-02-26 05:31:03,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365495",2024-02-26 05:31:34,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA
"365497",2024-02-26 05:31:36,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA
"365514",2024-02-26 05:31:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76
"365519",2024-02-26 05:31:58,NA,NA,NA,NA,1.07,NA,NA,NA,NA,NA
"365531",2024-02-26 05:32:10,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA
"365535",2024-02-26 05:32:14,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA
"365551",2024-02-26 05:32:30,NA,NA,NA,1.15,NA,NA,NA,NA,NA,NA
"365552",2024-02-26 05:32:31,NA,1.02,NA,NA,NA,NA,NA,NA,NA,NA
"365557",2024-02-26 05:32:36,NA,NA,NA,NA,NA,NA,0.83,NA,NA,NA
"365584",2024-02-26 05:33:03,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365615",2024-02-26 05:33:34,NA,NA,NA,NA,NA,1.57,NA,NA,NA,NA
"365617",2024-02-26 05:33:36,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA
"365634",2024-02-26 05:33:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17
"365639",2024-02-26 05:33:58,NA,NA,NA,NA,1.62,NA,NA,NA,NA,NA
"365651",2024-02-26 05:34:10,NA,NA,NA,NA,NA,NA,NA,NA,1.35,NA
"365655",2024-02-26 05:34:14,NA,NA,NA,NA,NA,NA,NA,1.24,NA,NA
"365671",2024-02-26 05:34:30,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA
"365672",2024-02-26 05:34:31,NA,1.34,NA,NA,NA,NA,NA,NA,NA,NA
"365677",2024-02-26 05:34:36,NA,NA,NA,NA,NA,NA,1.18,NA,NA,NA
"365704",2024-02-26 05:35:03,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365735",2024-02-26 05:35:34,NA,NA,NA,NA,NA,1.46,NA,NA,NA,NA
"365737",2024-02-26 05:35:36,NA,NA,1.09,NA,NA,NA,NA,NA,NA,NA
"365754",2024-02-26 05:35:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98
"365759",2024-02-26 05:35:58,NA,NA,NA,NA,1.48,NA,NA,NA,NA,NA
"365771",2024-02-26 05:36:10,NA,NA,NA,NA,NA,NA,NA,NA,1.36,NA
"365775",2024-02-26 05:36:14,NA,NA,NA,NA,NA,NA,NA,0.81,NA,NA
"365791",2024-02-26 05:36:30,NA,NA,NA,1.19,NA,NA,NA,NA,NA,NA
"365792",2024-02-26 05:36:31,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA
"365797",2024-02-26 05:36:36,NA,NA,NA,NA,NA,NA,1.34,NA,NA,NA
"365824",2024-02-26 05:37:03,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365855",2024-02-26 05:37:34,NA,NA,NA,NA,NA,1.32,NA,NA,NA,NA
"365857",2024-02-26 05:37:36,NA,NA,1.83,NA,NA,NA,NA,NA,NA,NA
"365874",2024-02-26 05:37:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12
"365879",2024-02-26 05:37:58,NA,NA,NA,NA,1.51,NA,NA,NA,NA,NA
"365891",2024-02-26 05:38:10,NA,NA,NA,NA,NA,NA,NA,NA,2.19,NA
"365895",2024-02-26 05:38:14,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"365911",2024-02-26 05:38:30,NA,NA,NA,1.13,NA,NA,NA,NA,NA,NA
"365912",2024-02-26 05:38:31,NA,2.02,NA,NA,NA,NA,NA,NA,NA,NA
"365917",2024-02-26 05:38:36,NA,NA,NA,NA,NA,NA,1.18,NA,NA,NA
"365924",2024-02-26 05:38:43,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365956",2024-02-26 05:39:15,NA,NA,NA,NA,NA,1.29,NA,NA,NA,NA
"365957",2024-02-26 05:39:16,NA,NA,1.67,NA,NA,NA,NA,NA,NA,NA
"365980",2024-02-26 05:39:39,NA,NA,NA,NA,1.93,NA,NA,NA,NA,NA
"365992",2024-02-26 05:39:51,NA,NA,NA,NA,NA,NA,NA,NA,2.04,NA
"365994",2024-02-26 05:39:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45
"365996",2024-02-26 05:39:55,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA
"366012",2024-02-26 05:40:11,NA,2.49,NA,1.91,NA,NA,NA,NA,NA,NA
"366017",2024-02-26 05:40:16,NA,NA,NA,NA,NA,NA,1.98,NA,NA,NA
"366044",2024-02-26 05:40:43,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366076",2024-02-26 05:41:15,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA
"366077",2024-02-26 05:41:16,NA,NA,1.69,NA,NA,NA,NA,NA,NA,NA
"366100",2024-02-26 05:41:39,NA,NA,NA,NA,2.19,NA,NA,NA,NA,NA
"366112",2024-02-26 05:41:51,NA,NA,NA,NA,NA,NA,NA,NA,1.93,NA
"366114",2024-02-26 05:41:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95
"366116",2024-02-26 05:41:55,NA,NA,NA,NA,NA,NA,NA,2.05,NA,NA
"366131",2024-02-26 05:42:10,NA,1.36,NA,NA,NA,NA,NA,NA,NA,NA
"366132",2024-02-26 05:42:11,NA,NA,NA,1.17,NA,NA,NA,NA,NA,NA
"366137",2024-02-26 05:42:16,NA,NA,NA,NA,NA,NA,1.59,NA,NA,NA
"366164",2024-02-26 05:42:43,2.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366196",2024-02-26 05:43:15,NA,NA,NA,NA,NA,1.81,NA,NA,NA,NA
"366197",2024-02-26 05:43:16,NA,NA,1.91,NA,NA,NA,NA,NA,NA,NA
"366216",2024-02-26 05:43:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13
"366220",2024-02-26 05:43:39,NA,NA,NA,NA,2.12,NA,NA,NA,NA,NA
"366232",2024-02-26 05:43:51,NA,NA,NA,NA,NA,NA,NA,NA,2.18,NA
"366236",2024-02-26 05:43:55,NA,NA,NA,NA,NA,NA,NA,2.66,NA,NA
"366251",2024-02-26 05:44:10,NA,1.86,NA,NA,NA,NA,NA,NA,NA,NA
"366252",2024-02-26 05:44:11,NA,NA,NA,2.45,NA,NA,NA,NA,NA,NA
"366257",2024-02-26 05:44:16,NA,NA,NA,NA,NA,NA,1.98,NA,NA,NA
"366284",2024-02-26 05:44:43,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366316",2024-02-26 05:45:15,NA,NA,NA,NA,NA,2.65,NA,NA,NA,NA
"366317",2024-02-26 05:45:16,NA,NA,2.04,NA,NA,NA,NA,NA,NA,NA
"366336",2024-02-26 05:45:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9
"366340",2024-02-26 05:45:39,NA,NA,NA,NA,2.54,NA,NA,NA,NA,NA
"366352",2024-02-26 05:45:51,NA,NA,NA,NA,NA,NA,NA,NA,2.57,NA
"366356",2024-02-26 05:45:55,NA,NA,NA,NA,NA,NA,NA,2.41,NA,NA
"366371",2024-02-26 05:46:10,NA,2.26,NA,NA,NA,NA,NA,NA,NA,NA
"366372",2024-02-26 05:46:11,NA,NA,NA,1.86,NA,NA,NA,NA,NA,NA
"366377",2024-02-26 05:46:16,NA,NA,NA,NA,NA,NA,2.18,NA,NA,NA
"366404",2024-02-26 05:46:43,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366436",2024-02-26 05:47:15,NA,NA,NA,NA,NA,2.75,NA,NA,NA,NA
"366437",2024-02-26 05:47:16,NA,NA,2.68,NA,NA,NA,NA,NA,NA,NA
"366456",2024-02-26 05:47:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07
"366460",2024-02-26 05:47:39,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA
"366472",2024-02-26 05:47:51,NA,NA,NA,NA,NA,NA,NA,NA,2.38,NA
"366476",2024-02-26 05:47:55,NA,NA,NA,NA,NA,NA,NA,2.64,NA,NA
"366491",2024-02-26 05:48:10,NA,2.71,NA,NA,NA,NA,NA,NA,NA,NA
"366492",2024-02-26 05:48:11,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA
"366497",2024-02-26 05:48:16,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"366524",2024-02-26 05:48:43,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366556",2024-02-26 05:49:15,NA,NA,NA,NA,NA,2.03,NA,NA,NA,NA
"366557",2024-02-26 05:49:16,NA,NA,2.66,NA,NA,NA,NA,NA,NA,NA
"366576",2024-02-26 05:49:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36
"366580",2024-02-26 05:49:39,NA,NA,NA,NA,2.47,NA,NA,NA,NA,NA
"366592",2024-02-26 05:49:51,NA,NA,NA,NA,NA,NA,NA,NA,2.36,NA
"366596",2024-02-26 05:49:55,NA,NA,NA,NA,NA,NA,NA,2.66,NA,NA
"366611",2024-02-26 05:50:10,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"366612",2024-02-26 05:50:11,NA,NA,NA,2.46,NA,NA,NA,NA,NA,NA
"366617",2024-02-26 05:50:16,NA,NA,NA,NA,NA,NA,2.29,NA,NA,NA
"366644",2024-02-26 05:50:43,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366676",2024-02-26 05:51:15,NA,NA,NA,NA,NA,2.47,NA,NA,NA,NA
"366677",2024-02-26 05:51:16,NA,NA,2.41,NA,NA,NA,NA,NA,NA,NA
"366696",2024-02-26 05:51:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6
"366700",2024-02-26 05:51:39,NA,NA,NA,NA,2.46,NA,NA,NA,NA,NA
"366712",2024-02-26 05:51:51,NA,NA,NA,NA,NA,NA,NA,NA,1.93,NA
"366716",2024-02-26 05:51:55,NA,NA,NA,NA,NA,NA,NA,2.46,NA,NA
"366731",2024-02-26 05:52:10,NA,1.91,NA,NA,NA,NA,NA,NA,NA,NA
"366732",2024-02-26 05:52:11,NA,NA,NA,1.78,NA,NA,NA,NA,NA,NA
"366737",2024-02-26 05:52:16,NA,NA,NA,NA,NA,NA,2.42,NA,NA,NA
"366764",2024-02-26 05:52:43,2.61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366796",2024-02-26 05:53:15,NA,NA,NA,NA,NA,3.12,NA,NA,NA,NA
"366797",2024-02-26 05:53:16,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA
"366816",2024-02-26 05:53:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63
"366820",2024-02-26 05:53:39,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA
"366832",2024-02-26 05:53:51,NA,NA,NA,NA,NA,NA,NA,NA,2.04,NA
"366836",2024-02-26 05:53:55,NA,NA,NA,NA,NA,NA,NA,2.65,NA,NA
"366851",2024-02-26 05:54:10,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA
"366852",2024-02-26 05:54:11,NA,NA,NA,1.43,NA,NA,NA,NA,NA,NA
"366857",2024-02-26 05:54:16,NA,NA,NA,NA,NA,NA,2.09,NA,NA,NA
"366884",2024-02-26 05:54:43,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366916",2024-02-26 05:55:15,NA,NA,NA,NA,NA,2.14,NA,NA,NA,NA
"366917",2024-02-26 05:55:16,NA,NA,2.21,NA,NA,NA,NA,NA,NA,NA
"366936",2024-02-26 05:55:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17
"366940",2024-02-26 05:55:39,NA,NA,NA,NA,2.33,NA,NA,NA,NA,NA
"366952",2024-02-26 05:55:51,NA,NA,NA,NA,NA,NA,NA,NA,1.71,NA
"366956",2024-02-26 05:55:55,NA,NA,NA,NA,NA,NA,NA,2.28,NA,NA
"366971",2024-02-26 05:56:10,NA,1.45,NA,NA,NA,NA,NA,NA,NA,NA
"366972",2024-02-26 05:56:11,NA,NA,NA,1.76,NA,NA,NA,NA,NA,NA
"366977",2024-02-26 05:56:16,NA,NA,NA,NA,NA,NA,1.68,NA,NA,NA
"367004",2024-02-26 05:56:43,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367036",2024-02-26 05:57:15,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"367037",2024-02-26 05:57:16,NA,NA,1.77,NA,NA,NA,NA,NA,NA,NA
"367056",2024-02-26 05:57:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29
"367060",2024-02-26 05:57:39,NA,NA,NA,NA,2.36,NA,NA,NA,NA,NA
"367072",2024-02-26 05:57:51,NA,NA,NA,NA,NA,NA,NA,NA,1.88,NA
"367076",2024-02-26 05:57:55,NA,NA,NA,NA,NA,NA,NA,1.57,NA,NA
"367091",2024-02-26 05:58:10,NA,1.68,NA,NA,NA,NA,NA,NA,NA,NA
"367092",2024-02-26 05:58:11,NA,NA,NA,1.69,NA,NA,NA,NA,NA,NA
"367097",2024-02-26 05:58:16,NA,NA,NA,NA,NA,NA,1.83,NA,NA,NA
"367105",2024-02-26 05:58:24,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367137",2024-02-26 05:58:56,NA,NA,NA,NA,NA,1.91,NA,NA,NA,NA
"367138",2024-02-26 05:58:57,NA,NA,2.35,NA,NA,NA,NA,NA,NA,NA
"367160",2024-02-26 05:59:19,NA,NA,NA,NA,1.93,NA,NA,NA,NA,NA
"367172",2024-02-26 05:59:31,NA,NA,NA,NA,NA,NA,NA,NA,2.31,NA
"367176",2024-02-26 05:59:35,NA,NA,NA,NA,NA,NA,NA,2.24,NA,1.56
"367192",2024-02-26 05:59:51,NA,1.89,NA,NA,NA,NA,NA,NA,NA,NA
"367193",2024-02-26 05:59:52,NA,NA,NA,1.18,NA,NA,NA,NA,NA,NA
"367198",2024-02-26 05:59:57,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA
"367225",2024-02-26 06:00:24,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367257",2024-02-26 06:00:56,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA
"367258",2024-02-26 06:00:57,NA,NA,1.53,NA,NA,NA,NA,NA,NA,NA
"367280",2024-02-26 06:01:19,NA,NA,NA,NA,1.81,NA,NA,NA,NA,NA
"367292",2024-02-26 06:01:31,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA
"367296",2024-02-26 06:01:35,NA,NA,NA,NA,NA,NA,NA,1.93,NA,1.37
"367312",2024-02-26 06:01:51,NA,1.24,NA,NA,NA,NA,NA,NA,NA,NA
"367313",2024-02-26 06:01:52,NA,NA,NA,1.54,NA,NA,NA,NA,NA,NA
"367318",2024-02-26 06:01:57,NA,NA,NA,NA,NA,NA,1.79,NA,NA,NA
"367345",2024-02-26 06:02:24,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367377",2024-02-26 06:02:56,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA
"367378",2024-02-26 06:02:57,NA,NA,1.32,NA,NA,NA,NA,NA,NA,NA
"367396",2024-02-26 06:03:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"367400",2024-02-26 06:03:19,NA,NA,NA,NA,2.07,NA,NA,NA,NA,NA
"367412",2024-02-26 06:03:31,NA,NA,NA,NA,NA,NA,NA,NA,1.09,NA
"367416",2024-02-26 06:03:35,NA,NA,NA,NA,NA,NA,NA,1.21,NA,NA
"367432",2024-02-26 06:03:51,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA
"367433",2024-02-26 06:03:52,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA
"367438",2024-02-26 06:03:57,NA,NA,NA,NA,NA,NA,1.35,NA,NA,NA
"367465",2024-02-26 06:04:24,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367497",2024-02-26 06:04:56,NA,NA,NA,NA,NA,1.66,NA,NA,NA,NA
"367498",2024-02-26 06:04:57,NA,NA,1.36,NA,NA,NA,NA,NA,NA,NA
"367516",2024-02-26 06:05:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49
"367520",2024-02-26 06:05:19,NA,NA,NA,NA,1.58,NA,NA,NA,NA,NA
"367532",2024-02-26 06:05:31,NA,NA,NA,NA,NA,NA,NA,NA,2.56,NA
"367536",2024-02-26 06:05:35,NA,NA,NA,NA,NA,NA,NA,1.73,NA,NA
"367552",2024-02-26 06:05:51,NA,1.85,NA,NA,NA,NA,NA,NA,NA,NA
"367553",2024-02-26 06:05:52,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA
"367558",2024-02-26 06:05:57,NA,NA,NA,NA,NA,NA,1.96,NA,NA,NA
"367585",2024-02-26 06:06:24,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367617",2024-02-26 06:06:56,NA,NA,NA,NA,NA,1.71,NA,NA,NA,NA
"367618",2024-02-26 06:06:57,NA,NA,1.76,NA,NA,NA,NA,NA,NA,NA
"367636",2024-02-26 06:07:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14
"367640",2024-02-26 06:07:19,NA,NA,NA,NA,2.37,NA,NA,NA,NA,NA
"367652",2024-02-26 06:07:31,NA,NA,NA,NA,NA,NA,NA,NA,2.24,NA
"367656",2024-02-26 06:07:35,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA
"367672",2024-02-26 06:07:51,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA
"367673",2024-02-26 06:07:52,NA,NA,NA,1.69,NA,NA,NA,NA,NA,NA
"367678",2024-02-26 06:07:57,NA,NA,NA,NA,NA,NA,1.88,NA,NA,NA
"367705",2024-02-26 06:08:24,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367737",2024-02-26 06:08:56,NA,NA,NA,NA,NA,1.78,NA,NA,NA,NA
"367738",2024-02-26 06:08:57,NA,NA,1.98,NA,NA,NA,NA,NA,NA,NA
"367756",2024-02-26 06:09:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54
"367760",2024-02-26 06:09:19,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA
"367772",2024-02-26 06:09:31,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA
"367776",2024-02-26 06:09:35,NA,NA,NA,NA,NA,NA,NA,2.59,NA,NA
"367792",2024-02-26 06:09:51,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"367793",2024-02-26 06:09:52,NA,NA,NA,2.34,NA,NA,NA,NA,NA,NA
"367798",2024-02-26 06:09:57,NA,NA,NA,NA,NA,NA,1.71,NA,NA,NA
"367825",2024-02-26 06:10:24,2.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367857",2024-02-26 06:10:56,NA,NA,NA,NA,NA,1.81,NA,NA,NA,NA
"367858",2024-02-26 06:10:57,NA,NA,2.09,NA,NA,NA,NA,NA,NA,NA
"367876",2024-02-26 06:11:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75
"367880",2024-02-26 06:11:19,NA,NA,NA,NA,2.02,NA,NA,NA,NA,NA
"367892",2024-02-26 06:11:31,NA,NA,NA,NA,NA,NA,NA,NA,1.47,NA
"367896",2024-02-26 06:11:35,NA,NA,NA,NA,NA,NA,NA,1.42,NA,NA
"367912",2024-02-26 06:11:51,NA,1.86,NA,NA,NA,NA,NA,NA,NA,NA
"367913",2024-02-26 06:11:52,NA,NA,NA,1.49,NA,NA,NA,NA,NA,NA
"367918",2024-02-26 06:11:57,NA,NA,NA,NA,NA,NA,1.12,NA,NA,NA
"367945",2024-02-26 06:12:24,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367977",2024-02-26 06:12:56,NA,NA,NA,NA,NA,1.05,NA,NA,NA,NA
"367978",2024-02-26 06:12:57,NA,NA,0.96,NA,NA,NA,NA,NA,NA,NA
"367996",2024-02-26 06:13:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03
"368000",2024-02-26 06:13:19,NA,NA,NA,NA,1.23,NA,NA,NA,NA,NA
"368012",2024-02-26 06:13:31,NA,NA,NA,NA,NA,NA,NA,NA,1.16,NA
"368016",2024-02-26 06:13:35,NA,NA,NA,NA,NA,NA,NA,1.16,NA,NA
"368032",2024-02-26 06:13:51,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA
"368033",2024-02-26 06:13:52,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA
"368038",2024-02-26 06:13:57,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"368065",2024-02-26 06:14:24,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368097",2024-02-26 06:14:56,NA,NA,NA,NA,NA,1.07,NA,NA,NA,NA
"368098",2024-02-26 06:14:57,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA
"368116",2024-02-26 06:15:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66
"368120",2024-02-26 06:15:19,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"368132",2024-02-26 06:15:31,NA,NA,NA,NA,NA,NA,NA,NA,0.72,NA
"368136",2024-02-26 06:15:35,NA,NA,NA,NA,NA,NA,NA,0.93,NA,NA
"368152",2024-02-26 06:15:51,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA
"368153",2024-02-26 06:15:52,NA,NA,NA,0.91,NA,NA,NA,NA,NA,NA
"368158",2024-02-26 06:15:57,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA
"368185",2024-02-26 06:16:24,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368217",2024-02-26 06:16:56,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"368218",2024-02-26 06:16:57,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA
"368236",2024-02-26 06:17:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66
"368240",2024-02-26 06:17:19,NA,NA,NA,NA,0.83,NA,NA,NA,NA,NA
"368252",2024-02-26 06:17:31,NA,NA,NA,NA,NA,NA,NA,NA,0.81,NA
"368256",2024-02-26 06:17:35,NA,NA,NA,NA,NA,NA,NA,1.32,NA,NA
"368272",2024-02-26 06:17:51,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA
"368273",2024-02-26 06:17:52,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA
"368278",2024-02-26 06:17:57,NA,NA,NA,NA,NA,NA,0.86,NA,NA,NA
"368285",2024-02-26 06:18:04,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368317",2024-02-26 06:18:36,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA
"368318",2024-02-26 06:18:37,NA,NA,1.02,NA,NA,NA,NA,NA,NA,NA
"368340",2024-02-26 06:18:59,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA
"368353",2024-02-26 06:19:12,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA
"368356",2024-02-26 06:19:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6
"368357",2024-02-26 06:19:16,NA,NA,NA,NA,NA,NA,NA,1.16,NA,NA
